,station_id,Hours,variable,records
81762,CS2-4,127.62,Temperature,29.9
81763,CS2-4,127.63,Temperature,29.8
81764,CS2-4,127.65,Temperature,29.7
81765,CS2-4,127.67,Temperature,29.9
81766,CS2-4,127.68,Temperature,29.9
81767,CS2-4,127.7,Temperature,29.9
81768,CS2-4,127.72,Temperature,29.9
81769,CS2-4,127.73,Temperature,29.9
81770,CS2-4,127.75,Temperature,30.2
81771,CS2-4,127.77,Temperature,30.2
81772,CS2-4,127.78,Temperature,30.2
81773,CS2-4,127.8,Temperature,30.0
81774,CS2-4,127.82,Temperature,30.2
81775,CS2-4,127.83,Temperature,30.1
81776,CS2-4,127.85,Temperature,30.1
81777,CS2-4,127.87,Temperature,30.0
81778,CS2-4,127.88,Temperature,30.0
81779,CS2-4,127.9,Temperature,30.0
81780,CS2-4,127.92,Temperature,29.9
81781,CS2-4,127.93,Temperature,30.0
81782,CS2-4,127.95,Temperature,29.9
81783,CS2-4,127.97,Temperature,30.1
81784,CS2-4,127.98,Temperature,30.1
81785,CS2-4,128.0,Temperature,30.1
81786,CS2-4,128.02,Temperature,30.0
81787,CS2-4,128.03,Temperature,29.9
81788,CS2-4,128.05,Temperature,29.9
81789,CS2-4,128.07,Temperature,30.0
81790,CS2-4,128.08,Temperature,29.9
81791,CS2-4,128.1,Temperature,29.9
81792,CS2-4,128.12,Temperature,30.0
81793,CS2-4,128.13,Temperature,29.7
81794,CS2-4,128.15,Temperature,29.8
81795,CS2-4,128.17,Temperature,29.8
81796,CS2-4,128.18,Temperature,29.9
81797,CS2-4,128.2,Temperature,30.0
81798,CS2-4,128.22,Temperature,30.1
81799,CS2-4,128.23,Temperature,30.4
81800,CS2-4,128.25,Temperature,30.2
81801,CS2-4,128.27,Temperature,30.0
81802,CS2-4,128.28,Temperature,30.0
81803,CS2-4,128.3,Temperature,30.0
81804,CS2-4,128.32,Temperature,29.8
81805,CS2-4,128.33,Temperature,29.9
81806,CS2-4,128.35,Temperature,29.7
81807,CS2-4,128.37,Temperature,29.7
81808,CS2-4,128.38,Temperature,29.8
81809,CS2-4,128.4,Temperature,29.9
81810,CS2-4,128.42,Temperature,30.0
81811,CS2-4,128.43,Temperature,30.0
81812,CS2-4,128.45,Temperature,30.1
81813,CS2-4,128.47,Temperature,30.2
81814,CS2-4,128.48,Temperature,30.3
81815,CS2-4,128.5,Temperature,30.1
81816,CS2-4,128.52,Temperature,29.8
81817,CS2-4,128.53,Temperature,29.9
81818,CS2-4,128.55,Temperature,29.8
81819,CS2-4,128.57,Temperature,29.8
81820,CS2-4,128.58,Temperature,29.9
81821,CS2-4,128.6,Temperature,29.9
81822,CS2-4,128.62,Temperature,29.9
81823,CS2-4,128.63,Temperature,30.0
81824,CS2-4,128.65,Temperature,30.0
81825,CS2-4,128.67,Temperature,30.2
81826,CS2-4,128.68,Temperature,30.1
81827,CS2-4,128.7,Temperature,30.0
81828,CS2-4,128.72,Temperature,30.1
81829,CS2-4,128.73,Temperature,30.1
81830,CS2-4,128.75,Temperature,30.0
81831,CS2-4,128.77,Temperature,29.9
81832,CS2-4,128.78,Temperature,29.9
81833,CS2-4,128.8,Temperature,30.0
81834,CS2-4,128.82,Temperature,29.9
81835,CS2-4,128.83,Temperature,29.9
81836,CS2-4,128.85,Temperature,29.9
81837,CS2-4,128.87,Temperature,30.0
81838,CS2-4,128.88,Temperature,30.1
81839,CS2-4,128.9,Temperature,30.1
81840,CS2-4,128.92,Temperature,30.1
81841,CS2-4,128.93,Temperature,30.2
81842,CS2-4,128.95,Temperature,30.2
81843,CS2-4,128.97,Temperature,30.3
81844,CS2-4,128.98,Temperature,30.1
81845,CS2-4,129.0,Temperature,30.0
81846,CS2-4,129.02,Temperature,30.2
81847,CS2-4,129.03,Temperature,30.0
81848,CS2-4,129.05,Temperature,29.8
81849,CS2-4,129.07,Temperature,29.7
81850,CS2-4,129.08,Temperature,29.8
81851,CS2-4,129.1,Temperature,29.8
81852,CS2-4,129.12,Temperature,29.9
81853,CS2-4,129.13,Temperature,29.9
81854,CS2-4,129.15,Temperature,29.9
81855,CS2-4,129.17,Temperature,30.0
81856,CS2-4,129.18,Temperature,30.1
81857,CS2-4,129.2,Temperature,30.0
81858,CS2-4,129.22,Temperature,30.0
81859,CS2-4,129.23,Temperature,30.1
81860,CS2-4,129.25,Temperature,29.8
81861,CS2-4,129.27,Temperature,30.0
81862,CS2-4,129.28,Temperature,29.9
81863,CS2-4,129.3,Temperature,30.0
81864,CS2-4,129.32,Temperature,29.9
81865,CS2-4,129.33,Temperature,30.0
81866,CS2-4,129.35,Temperature,30.1
81867,CS2-4,129.37,Temperature,30.2
81868,CS2-4,129.38,Temperature,30.1
81869,CS2-4,129.4,Temperature,30.2
81870,CS2-4,129.42,Temperature,30.3
81871,CS2-4,129.43,Temperature,30.3
81872,CS2-4,129.45,Temperature,30.0
81873,CS2-4,129.47,Temperature,30.0
81874,CS2-4,129.48,Temperature,30.0
81875,CS2-4,129.5,Temperature,29.8
81876,CS2-4,129.52,Temperature,29.8
81877,CS2-4,129.53,Temperature,30.0
81878,CS2-4,129.55,Temperature,29.9
81879,CS2-4,129.57,Temperature,30.0
81880,CS2-4,129.58,Temperature,29.9
81881,CS2-4,129.6,Temperature,30.2
81882,CS2-4,129.62,Temperature,30.1
81883,CS2-4,129.63,Temperature,30.0
81884,CS2-4,129.65,Temperature,30.0
81885,CS2-4,129.67,Temperature,30.0
81886,CS2-4,129.68,Temperature,30.0
81887,CS2-4,129.7,Temperature,29.9
81888,CS2-4,129.72,Temperature,29.9
81889,CS2-4,129.73,Temperature,29.9
81890,CS2-4,129.75,Temperature,29.9
81891,CS2-4,129.77,Temperature,30.2
81892,CS2-4,129.78,Temperature,30.2
81893,CS2-4,129.8,Temperature,30.0
81894,CS2-4,129.82,Temperature,30.0
81895,CS2-4,129.83,Temperature,30.2
81896,CS2-4,129.85,Temperature,30.2
81897,CS2-4,129.87,Temperature,30.2
81898,CS2-4,129.88,Temperature,30.2
81899,CS2-4,129.9,Temperature,30.1
81900,CS2-4,129.92,Temperature,30.1
81901,CS2-4,129.93,Temperature,30.0
81902,CS2-4,129.95,Temperature,29.9
81903,CS2-4,129.97,Temperature,29.8
81904,CS2-4,129.98,Temperature,29.9
81905,CS2-4,130.0,Temperature,29.9
81906,CS2-4,130.02,Temperature,29.8
81907,CS2-4,130.03,Temperature,29.8
81908,CS2-4,130.05,Temperature,29.9
81909,CS2-4,130.07,Temperature,29.9
81910,CS2-4,130.08,Temperature,30.2
81911,CS2-4,130.1,Temperature,30.2
81912,CS2-4,130.12,Temperature,30.1
81913,CS2-4,130.13,Temperature,30.1
81914,CS2-4,130.15,Temperature,30.0
81915,CS2-4,130.17,Temperature,29.9
81916,CS2-4,130.18,Temperature,29.8
81917,CS2-4,130.2,Temperature,30.1
81918,CS2-4,130.22,Temperature,29.9
81919,CS2-4,130.23,Temperature,29.9
81920,CS2-4,130.25,Temperature,30.0
81921,CS2-4,130.27,Temperature,30.1
81922,CS2-4,130.28,Temperature,30.2
81923,CS2-4,130.3,Temperature,30.3
81924,CS2-4,130.32,Temperature,30.1
81925,CS2-4,130.33,Temperature,30.3
81926,CS2-4,130.35,Temperature,30.3
81927,CS2-4,130.37,Temperature,30.3
81928,CS2-4,130.39,Temperature,30.0
81929,CS2-4,130.4,Temperature,29.8
81930,CS2-4,130.42,Temperature,29.8
81931,CS2-4,130.43,Temperature,29.7
81932,CS2-4,130.45,Temperature,29.7
81933,CS2-4,130.47,Temperature,29.7
81934,CS2-4,130.48,Temperature,29.7
81935,CS2-4,130.5,Temperature,29.7
81936,CS2-4,130.52,Temperature,30.0
81937,CS2-4,130.53,Temperature,30.1
81938,CS2-4,130.55,Temperature,30.3
81939,CS2-4,130.57,Temperature,30.1
81940,CS2-4,130.58,Temperature,30.1
81941,CS2-4,130.6,Temperature,30.3
81942,CS2-4,130.62,Temperature,30.3
81943,CS2-4,130.63,Temperature,30.0
81944,CS2-4,130.65,Temperature,30.1
81945,CS2-4,130.67,Temperature,30.1
81946,CS2-4,130.68,Temperature,29.8
81947,CS2-4,130.7,Temperature,29.6
81948,CS2-4,130.72,Temperature,29.6
81949,CS2-4,130.73,Temperature,29.8
81950,CS2-4,130.75,Temperature,29.8
81951,CS2-4,130.77,Temperature,29.9
81952,CS2-4,130.78,Temperature,30.0
81953,CS2-4,130.8,Temperature,30.1
81954,CS2-4,130.82,Temperature,30.1
81955,CS2-4,130.83,Temperature,30.2
81956,CS2-4,130.85,Temperature,30.2
81957,CS2-4,130.87,Temperature,30.2
81958,CS2-4,130.88,Temperature,30.2
81959,CS2-4,130.9,Temperature,30.1
81960,CS2-4,130.92,Temperature,30.2
81961,CS2-4,130.93,Temperature,30.0
81962,CS2-4,130.95,Temperature,29.9
81963,CS2-4,130.97,Temperature,29.9
81964,CS2-4,130.98,Temperature,30.0
81965,CS2-4,131.0,Temperature,30.2
81966,CS2-4,131.02,Temperature,30.0
81967,CS2-4,131.03,Temperature,30.1
81968,CS2-4,131.05,Temperature,30.0
81969,CS2-4,131.07,Temperature,29.9
81970,CS2-4,131.08,Temperature,29.8
81971,CS2-4,131.1,Temperature,30.0
81972,CS2-4,131.12,Temperature,29.9
81973,CS2-4,131.13,Temperature,29.9
81974,CS2-4,131.15,Temperature,30.0
81975,CS2-4,131.17,Temperature,30.0
81976,CS2-4,131.18,Temperature,30.0
81977,CS2-4,131.2,Temperature,30.0
81978,CS2-4,131.22,Temperature,30.2
81979,CS2-4,131.24,Temperature,30.2
81980,CS2-4,131.25,Temperature,30.2
81981,CS2-4,131.27,Temperature,30.1
81982,CS2-4,131.28,Temperature,30.2
81983,CS2-4,131.3,Temperature,30.1
81984,CS2-4,131.32,Temperature,30.0
81985,CS2-4,131.33,Temperature,29.8
81986,CS2-4,131.35,Temperature,30.0
81987,CS2-4,131.37,Temperature,29.8
81988,CS2-4,131.38,Temperature,29.7
81989,CS2-4,131.4,Temperature,29.9
81990,CS2-4,131.42,Temperature,29.8
81991,CS2-4,131.43,Temperature,30.0
81992,CS2-4,131.45,Temperature,29.9
81993,CS2-4,131.47,Temperature,30.2
81994,CS2-4,131.48,Temperature,30.1
81995,CS2-4,131.5,Temperature,30.1
81996,CS2-4,131.52,Temperature,30.2
81997,CS2-4,131.53,Temperature,30.0
81998,CS2-4,131.55,Temperature,29.9
81999,CS2-4,131.57,Temperature,30.1
82000,CS2-4,131.58,Temperature,29.8
82001,CS2-4,131.6,Temperature,29.7
82002,CS2-4,131.62,Temperature,29.9
82003,CS2-4,131.63,Temperature,29.8
82004,CS2-4,131.65,Temperature,29.8
82005,CS2-4,131.68,Temperature,30.0
82006,CS2-4,131.7,Temperature,30.2
82007,CS2-4,131.72,Temperature,30.2
82008,CS2-4,131.73,Temperature,30.3
82009,CS2-4,131.75,Temperature,30.3
82010,CS2-4,131.77,Temperature,30.1
82011,CS2-4,131.78,Temperature,30.1
82012,CS2-4,131.8,Temperature,30.1
82013,CS2-4,131.82,Temperature,30.0
82014,CS2-4,131.83,Temperature,29.9
82015,CS2-4,131.85,Temperature,29.9
82016,CS2-4,131.87,Temperature,29.9
82017,CS2-4,131.88,Temperature,29.8
82018,CS2-4,131.9,Temperature,29.9
82019,CS2-4,131.92,Temperature,30.0
82020,CS2-4,131.93,Temperature,29.8
82021,CS2-4,131.95,Temperature,30.0
82022,CS2-4,131.97,Temperature,30.0
82023,CS2-4,131.99,Temperature,30.1
82024,CS2-4,132.0,Temperature,30.0
82025,CS2-4,132.02,Temperature,30.0
82026,CS2-4,132.03,Temperature,30.0
82027,CS2-4,132.05,Temperature,29.9
82028,CS2-4,132.07,Temperature,30.0
82029,CS2-4,132.09,Temperature,30.1
82030,CS2-4,132.1,Temperature,30.1
82031,CS2-4,132.12,Temperature,30.0
82032,CS2-4,132.14,Temperature,30.0
82033,CS2-4,132.15,Temperature,30.0
82034,CS2-4,132.17,Temperature,30.0
82035,CS2-4,132.19,Temperature,30.1
82036,CS2-4,132.2,Temperature,30.1
82037,CS2-4,132.22,Temperature,29.9
82038,CS2-4,132.23,Temperature,29.8
82039,CS2-4,132.25,Temperature,29.7
82040,CS2-4,132.27,Temperature,29.9
82041,CS2-4,132.28,Temperature,29.8
82042,CS2-4,132.3,Temperature,29.7
82043,CS2-4,132.32,Temperature,29.8
82044,CS2-4,132.33,Temperature,29.8
82045,CS2-4,132.35,Temperature,29.7
82046,CS2-4,132.37,Temperature,29.9
82047,CS2-4,132.38,Temperature,29.9
82048,CS2-4,132.4,Temperature,30.1
82049,CS2-4,132.42,Temperature,30.2
82050,CS2-4,132.43,Temperature,30.4
82051,CS2-4,132.45,Temperature,30.3
82052,CS2-4,132.47,Temperature,30.2
82053,CS2-4,132.48,Temperature,30.2
82054,CS2-4,132.5,Temperature,30.1
82055,CS2-4,132.52,Temperature,30.0
82056,CS2-4,132.53,Temperature,30.0
82057,CS2-4,132.55,Temperature,29.9
82058,CS2-4,132.57,Temperature,29.9
82059,CS2-4,132.58,Temperature,29.8
82060,CS2-4,132.6,Temperature,29.8
82061,CS2-4,132.62,Temperature,29.9
82062,CS2-4,132.63,Temperature,30.1
82063,CS2-4,132.65,Temperature,30.1
82064,CS2-4,132.67,Temperature,30.1
82065,CS2-4,132.68,Temperature,30.3
82066,CS2-4,132.7,Temperature,30.2
82067,CS2-4,132.72,Temperature,30.1
82068,CS2-4,132.73,Temperature,29.9
82069,CS2-4,132.75,Temperature,29.9
82070,CS2-4,132.77,Temperature,29.9
82071,CS2-4,132.78,Temperature,29.7
82072,CS2-4,132.8,Temperature,29.7
82073,CS2-4,132.82,Temperature,29.7
82074,CS2-4,132.83,Temperature,29.8
82075,CS2-4,132.85,Temperature,29.8
82076,CS2-4,132.87,Temperature,29.8
82077,CS2-4,132.88,Temperature,30.1
82078,CS2-4,132.9,Temperature,30.3
82079,CS2-4,132.92,Temperature,30.2
82080,CS2-4,132.94,Temperature,30.3
82081,CS2-4,132.95,Temperature,30.3
82082,CS2-4,132.97,Temperature,30.1
82083,CS2-4,132.98,Temperature,30.0
82084,CS2-4,133.0,Temperature,29.9
82085,CS2-4,133.02,Temperature,29.8
82086,CS2-4,133.03,Temperature,30.0
82087,CS2-4,133.05,Temperature,29.9
82088,CS2-4,133.07,Temperature,29.9
82089,CS2-4,133.08,Temperature,30.0
82090,CS2-4,133.1,Temperature,30.1
82091,CS2-4,133.12,Temperature,30.1
82092,CS2-4,133.13,Temperature,30.0
82093,CS2-4,133.15,Temperature,30.1
82094,CS2-4,133.17,Temperature,30.1
82095,CS2-4,133.18,Temperature,30.0
82096,CS2-4,133.2,Temperature,30.0
82097,CS2-4,133.22,Temperature,29.8
82098,CS2-4,133.23,Temperature,30.0
82099,CS2-4,133.25,Temperature,29.9
82100,CS2-4,133.27,Temperature,29.8
82101,CS2-4,133.28,Temperature,29.8
82102,CS2-4,133.3,Temperature,29.7
82103,CS2-4,133.32,Temperature,30.0
82104,CS2-4,133.33,Temperature,29.9
82105,CS2-4,133.35,Temperature,30.1
82106,CS2-4,133.37,Temperature,30.0
82107,CS2-4,133.38,Temperature,30.0
82108,CS2-4,133.4,Temperature,30.0
82109,CS2-4,133.42,Temperature,29.9
82110,CS2-4,133.43,Temperature,30.1
82111,CS2-4,133.45,Temperature,30.0
82112,CS2-4,133.47,Temperature,30.0
82113,CS2-4,133.49,Temperature,30.0
82114,CS2-4,133.5,Temperature,30.0
82115,CS2-4,133.52,Temperature,29.9
82116,CS2-4,133.53,Temperature,30.0
82117,CS2-4,133.55,Temperature,30.1
82118,CS2-4,133.57,Temperature,30.1
82119,CS2-4,133.59,Temperature,30.3
82120,CS2-4,133.6,Temperature,30.1
82121,CS2-4,133.62,Temperature,30.3
82122,CS2-4,133.63,Temperature,30.1
82123,CS2-4,133.65,Temperature,30.0
82124,CS2-4,133.67,Temperature,29.9
82125,CS2-4,133.69,Temperature,29.9
82126,CS2-4,133.7,Temperature,29.7
82127,CS2-4,133.72,Temperature,29.7
82128,CS2-4,133.74,Temperature,29.7
82129,CS2-4,133.75,Temperature,29.8
82130,CS2-4,133.77,Temperature,30.0
82131,CS2-4,133.78,Temperature,30.1
82132,CS2-4,133.8,Temperature,30.0
82133,CS2-4,133.82,Temperature,30.3
82134,CS2-4,133.83,Temperature,30.3
82135,CS2-4,133.85,Temperature,30.2
82136,CS2-4,133.87,Temperature,30.0
82137,CS2-4,133.88,Temperature,30.0
82138,CS2-4,133.9,Temperature,30.0
82139,CS2-4,133.92,Temperature,29.8
82140,CS2-4,133.93,Temperature,29.8
82141,CS2-4,133.95,Temperature,29.9
82142,CS2-4,133.97,Temperature,30.0
82143,CS2-4,133.98,Temperature,30.0
82144,CS2-4,134.0,Temperature,30.1
82145,CS2-4,134.02,Temperature,30.1
82146,CS2-4,134.03,Temperature,30.1
82147,CS2-4,134.05,Temperature,30.2
82148,CS2-4,134.07,Temperature,30.2
82149,CS2-4,134.08,Temperature,30.0
82150,CS2-4,134.1,Temperature,30.1
82151,CS2-4,134.12,Temperature,30.0
82152,CS2-4,134.13,Temperature,29.9
82153,CS2-4,134.15,Temperature,29.8
82154,CS2-4,134.17,Temperature,29.7
82155,CS2-4,134.18,Temperature,29.7
82156,CS2-4,134.2,Temperature,29.7
82157,CS2-4,134.22,Temperature,29.8
82158,CS2-4,134.23,Temperature,30.0
82159,CS2-4,134.25,Temperature,29.9
82160,CS2-4,134.27,Temperature,30.0
82161,CS2-4,134.28,Temperature,30.1
82162,CS2-4,134.3,Temperature,30.2
82163,CS2-4,134.32,Temperature,30.0
82164,CS2-4,134.33,Temperature,30.1
82165,CS2-4,134.35,Temperature,30.1
82166,CS2-4,134.37,Temperature,30.0
82167,CS2-4,134.38,Temperature,30.0
82168,CS2-4,134.4,Temperature,30.0
82169,CS2-4,134.42,Temperature,30.2
82170,CS2-4,134.43,Temperature,30.0
82171,CS2-4,134.45,Temperature,30.0
82172,CS2-4,134.47,Temperature,30.1
82173,CS2-4,134.49,Temperature,30.2
82174,CS2-4,134.5,Temperature,30.2
82175,CS2-4,134.52,Temperature,30.1
82176,CS2-4,134.54,Temperature,30.0
82177,CS2-4,134.55,Temperature,29.9
82178,CS2-4,134.57,Temperature,29.8
82179,CS2-4,134.58,Temperature,29.9
82180,CS2-4,134.6,Temperature,29.8
82181,CS2-4,134.62,Temperature,29.7
82182,CS2-4,134.64,Temperature,29.8
82183,CS2-4,134.65,Temperature,29.7
82184,CS2-4,134.67,Temperature,29.9
82185,CS2-4,134.69,Temperature,30.0
82186,CS2-4,134.7,Temperature,30.2
82187,CS2-4,134.72,Temperature,30.3
82188,CS2-4,134.73,Temperature,30.3
82189,CS2-4,134.75,Temperature,29.9
82190,CS2-4,134.77,Temperature,29.7
82191,CS2-4,134.78,Temperature,29.6
82192,CS2-4,134.8,Temperature,29.7
82193,CS2-4,134.82,Temperature,29.8
82194,CS2-4,134.83,Temperature,29.9
82195,CS2-4,134.85,Temperature,29.9
82196,CS2-4,134.87,Temperature,29.8
82197,CS2-4,134.88,Temperature,29.9
82198,CS2-4,134.9,Temperature,29.9
82199,CS2-4,134.92,Temperature,29.9
82200,CS2-4,134.93,Temperature,30.1
82201,CS2-4,134.95,Temperature,30.2
82202,CS2-4,134.97,Temperature,30.1
82203,CS2-4,134.98,Temperature,30.2
82204,CS2-4,135.0,Temperature,30.1
82205,CS2-4,135.02,Temperature,30.0
82206,CS2-4,135.03,Temperature,30.0
82207,CS2-4,135.05,Temperature,29.9
82208,CS2-4,135.07,Temperature,29.8
82209,CS2-4,135.08,Temperature,29.8
82210,CS2-4,135.1,Temperature,29.6
82211,CS2-4,135.12,Temperature,29.8
82212,CS2-4,135.13,Temperature,29.9
82213,CS2-4,135.15,Temperature,29.8
82214,CS2-4,135.17,Temperature,30.0
82215,CS2-4,135.18,Temperature,30.3
82216,CS2-4,135.2,Temperature,30.1
82217,CS2-4,135.22,Temperature,30.3
82218,CS2-4,135.23,Temperature,30.1
82219,CS2-4,135.25,Temperature,30.0
82220,CS2-4,135.27,Temperature,30.1
82221,CS2-4,135.28,Temperature,29.8
82222,CS2-4,135.3,Temperature,29.9
82223,CS2-4,135.32,Temperature,29.8
82224,CS2-4,135.33,Temperature,29.7
82225,CS2-4,135.35,Temperature,29.8
82226,CS2-4,135.37,Temperature,29.9
82227,CS2-4,135.38,Temperature,29.9
82228,CS2-4,135.4,Temperature,30.1
82229,CS2-4,135.42,Temperature,30.1
82230,CS2-4,135.43,Temperature,30.2
82231,CS2-4,135.45,Temperature,30.1
82232,CS2-4,135.47,Temperature,30.2
82233,CS2-4,135.48,Temperature,30.2
82234,CS2-4,135.5,Temperature,30.0
82235,CS2-4,135.52,Temperature,30.0
82236,CS2-4,135.53,Temperature,29.8
82237,CS2-4,135.55,Temperature,29.8
82238,CS2-4,135.57,Temperature,29.7
82239,CS2-4,135.58,Temperature,29.7
82240,CS2-4,135.6,Temperature,29.7
82241,CS2-4,135.62,Temperature,29.7
82242,CS2-4,135.63,Temperature,30.1
82243,CS2-4,135.65,Temperature,30.2
82244,CS2-4,135.67,Temperature,30.1
82245,CS2-4,135.68,Temperature,30.2
82246,CS2-4,135.7,Temperature,30.0
82247,CS2-4,135.72,Temperature,30.0
82248,CS2-4,135.73,Temperature,29.9
82249,CS2-4,135.75,Temperature,30.0
82250,CS2-4,135.77,Temperature,30.1
82251,CS2-4,135.78,Temperature,30.0
82252,CS2-4,135.8,Temperature,29.9
82253,CS2-4,135.82,Temperature,29.7
82254,CS2-4,135.83,Temperature,29.7
82255,CS2-4,135.85,Temperature,29.7
82256,CS2-4,135.87,Temperature,29.8
82257,CS2-4,135.88,Temperature,29.9
82258,CS2-4,135.9,Temperature,30.0
82259,CS2-4,135.92,Temperature,30.0
82260,CS2-4,135.93,Temperature,30.3
82261,CS2-4,135.95,Temperature,30.4
82262,CS2-4,135.97,Temperature,30.3
82263,CS2-4,135.98,Temperature,30.0
82264,CS2-4,136.0,Temperature,29.8
82265,CS2-4,136.02,Temperature,29.9
82266,CS2-4,136.03,Temperature,29.9
82267,CS2-4,136.05,Temperature,29.8
82268,CS2-4,136.07,Temperature,30.0
82269,CS2-4,136.08,Temperature,30.0
82270,CS2-4,136.1,Temperature,29.9
82271,CS2-4,136.12,Temperature,29.9
82272,CS2-4,136.13,Temperature,30.0
82273,CS2-4,136.15,Temperature,30.1
82274,CS2-4,136.17,Temperature,30.1
82275,CS2-4,136.18,Temperature,30.3
82276,CS2-4,136.2,Temperature,30.0
82277,CS2-4,136.22,Temperature,29.8
82278,CS2-4,136.23,Temperature,29.8
82279,CS2-4,136.25,Temperature,30.0
82280,CS2-4,136.27,Temperature,29.9
82281,CS2-4,136.28,Temperature,30.0
82282,CS2-4,136.3,Temperature,29.8
82283,CS2-4,136.32,Temperature,30.1
82284,CS2-4,136.33,Temperature,30.0
82285,CS2-4,136.35,Temperature,30.0
82286,CS2-4,136.37,Temperature,30.1
82287,CS2-4,136.38,Temperature,30.1
82288,CS2-4,136.4,Temperature,30.1
82289,CS2-4,136.42,Temperature,30.1
82290,CS2-4,136.43,Temperature,29.9
82291,CS2-4,136.45,Temperature,30.0
82292,CS2-4,136.47,Temperature,29.9
82293,CS2-4,136.48,Temperature,29.9
82294,CS2-4,136.5,Temperature,29.8
82295,CS2-4,136.52,Temperature,29.7
82296,CS2-4,136.53,Temperature,29.9
82297,CS2-4,136.55,Temperature,29.9
82298,CS2-4,136.57,Temperature,29.9
82299,CS2-4,136.58,Temperature,29.9
82300,CS2-4,136.6,Temperature,30.0
82301,CS2-4,136.62,Temperature,30.1
82302,CS2-4,136.63,Temperature,30.3
82303,CS2-4,136.65,Temperature,30.1
82304,CS2-4,136.67,Temperature,30.1
82305,CS2-4,136.68,Temperature,30.1
82306,CS2-4,136.7,Temperature,30.1
82307,CS2-4,136.72,Temperature,30.0
82308,CS2-4,136.73,Temperature,29.9
82309,CS2-4,136.75,Temperature,29.9
82310,CS2-4,136.77,Temperature,29.9
82311,CS2-4,136.78,Temperature,29.9
82312,CS2-4,136.8,Temperature,29.8
82313,CS2-4,136.82,Temperature,30.2
82314,CS2-4,136.83,Temperature,30.1
82315,CS2-4,136.85,Temperature,30.1
82316,CS2-4,136.87,Temperature,30.3
82317,CS2-4,136.88,Temperature,30.1
82318,CS2-4,136.9,Temperature,30.1
82319,CS2-4,136.92,Temperature,30.1
82320,CS2-4,136.93,Temperature,30.1
82321,CS2-4,136.95,Temperature,29.8
82322,CS2-4,136.97,Temperature,29.8
82323,CS2-4,136.98,Temperature,29.9
82324,CS2-4,137.0,Temperature,30.0
82325,CS2-4,137.02,Temperature,29.8
82326,CS2-4,137.03,Temperature,30.2
82327,CS2-4,137.92,Temperature,27.7
82328,CS2-4,137.93,Temperature,27.4
82329,CS2-4,137.95,Temperature,26.7
82330,CS2-4,137.97,Temperature,26.0
82331,CS2-4,137.98,Temperature,25.9
82332,CS2-4,138.0,Temperature,26.6
82333,CS2-4,138.02,Temperature,27.6
82334,CS2-4,138.03,Temperature,29.1
82335,CS2-4,138.05,Temperature,31.0
82336,CS2-4,138.07,Temperature,32.4
82337,CS2-4,138.08,Temperature,33.5
82338,CS2-4,138.1,Temperature,34.0
82339,CS2-4,138.12,Temperature,34.5
82340,CS2-4,138.13,Temperature,34.4
82341,CS2-4,138.15,Temperature,34.1
82342,CS2-4,138.17,Temperature,33.6
82343,CS2-4,138.18,Temperature,33.2
82344,CS2-4,138.2,Temperature,32.6
82345,CS2-4,138.22,Temperature,32.2
82346,CS2-4,138.23,Temperature,31.8
82347,CS2-4,138.25,Temperature,31.4
82348,CS2-4,138.27,Temperature,31.1
82349,CS2-4,138.28,Temperature,30.5
82350,CS2-4,138.3,Temperature,30.2
82351,CS2-4,138.32,Temperature,30.1
82352,CS2-4,138.33,Temperature,29.9
82353,CS2-4,138.35,Temperature,30.0
82354,CS2-4,138.37,Temperature,30.1
82355,CS2-4,138.38,Temperature,30.1
82356,CS2-4,138.4,Temperature,28.1
82357,CS2-4,138.42,Temperature,28.3
82358,CS2-4,138.43,Temperature,28.4
82359,CS2-4,138.45,Temperature,28.5
82360,CS2-4,138.47,Temperature,28.7
82361,CS2-4,138.48,Temperature,28.9
82362,CS2-4,138.5,Temperature,29.5
82363,CS2-4,138.52,Temperature,29.8
82364,CS2-4,138.53,Temperature,30.2
82365,CS2-4,138.55,Temperature,30.6
82366,CS2-4,138.57,Temperature,30.7
82367,CS2-4,138.58,Temperature,30.8
82368,CS2-4,138.6,Temperature,30.8
82369,CS2-4,138.62,Temperature,30.6
82370,CS2-4,138.63,Temperature,30.5
82371,CS2-4,138.65,Temperature,30.4
82372,CS2-4,138.67,Temperature,30.4
82373,CS2-4,138.68,Temperature,30.3
82374,CS2-4,138.7,Temperature,30.3
82375,CS2-4,138.72,Temperature,30.2
82376,CS2-4,138.73,Temperature,30.2
82377,CS2-4,138.75,Temperature,30.2
82378,CS2-4,138.77,Temperature,30.1
82379,CS2-4,138.78,Temperature,30.1
82380,CS2-4,138.8,Temperature,29.9
82381,CS2-4,138.82,Temperature,29.8
82382,CS2-4,138.83,Temperature,29.6
82383,CS2-4,138.85,Temperature,29.7
82384,CS2-4,138.87,Temperature,29.5
82385,CS2-4,138.88,Temperature,29.4
82386,CS2-4,138.9,Temperature,29.6
82387,CS2-4,138.92,Temperature,29.7
82388,CS2-4,138.93,Temperature,29.6
82389,CS2-4,138.95,Temperature,29.7
82390,CS2-4,138.97,Temperature,30.0
82391,CS2-4,138.98,Temperature,30.1
82392,CS2-4,139.0,Temperature,30.0
82393,CS2-4,139.02,Temperature,30.2
82394,CS2-4,139.03,Temperature,30.0
82395,CS2-4,139.05,Temperature,30.2
82396,CS2-4,139.07,Temperature,29.8
